sourceID,source,sourceOrg,targetID,target,targetOrg,value
440947,钟明强,材料科学与工程学院,441614,周向东,化学工程学院,6
440947,钟明强,材料科学与工程学院,408817,范铮,海洋学院,1
440947,钟明强,材料科学与工程学院,433068,徐斌,材料科学与工程学院,1
440947,钟明强,材料科学与工程学院,409122,费正东,材料科学与工程学院,35
440947,钟明强,材料科学与工程学院,409216,冯杰,材料科学与工程学院,21
440947,钟明强,材料科学与工程学院,426650,施燕琴,材料科学与工程学院,8
440947,钟明强,材料科学与工程学院,424886,钱欣,材料科学与工程学院,1
440947,钟明强,材料科学与工程学院,429997,王磊,校级直属研究机构,2
441015,钟为慧,药学院,427027,苏为科,药学院,17
441015,钟为慧,药学院,416137,李坚军,药学院,3
441015,钟为慧,药学院,418010,李振华,药学院,4
441015,钟为慧,药学院,439144,张兴贤,药学院,2
441015,钟为慧,药学院,436721,俞传明,药学院,11
441015,钟为慧,药学院,436524,余红丽,药学院,1
441015,钟为慧,药学院,435871,姚鹏,校机关,1
441062,钟伟军,容大集团,429564,王洪江,政治与公共管理学院,1
441084,钟卫鸿,生物工程学院,429018,汪钊,生物工程学院,1
441084,钟卫鸿,生物工程学院,423643,欧志敏,药学院,1
441084,钟卫鸿,生物工程学院,427576,孙培龙,海洋学院,5
441084,钟卫鸿,生物工程学院,430927,王薇,外国语学院,3
441084,钟卫鸿,生物工程学院,436209,应国清,药学院,1
441084,钟卫鸿,生物工程学院,430233,王普,药学院,1
441084,钟卫鸿,生物工程学院,463517,马骏,生物工程学院,1
441084,钟卫鸿,生物工程学院,425248,邱乐泉,生物工程学院,19
441084,钟卫鸿,生物工程学院,403743,陈建孟,校机关,24
441084,钟卫鸿,生物工程学院,428920,汪琨,生物工程学院,5
441084,钟卫鸿,生物工程学院,405741,陈效,环境学院,6
441084,钟卫鸿,生物工程学院,406192,成卓韦,环境学院,3
441084,钟卫鸿,生物工程学院,402899,陈东之,环境学院,6
441084,钟卫鸿,生物工程学院,440942,钟莉,生物工程学院,9
441084,钟卫鸿,生物工程学院,439599,赵雷,经贸管理学院,8
441084,钟卫鸿,生物工程学院,432324,吴石金,生物工程学院,9
441084,钟卫鸿,生物工程学院,412873,黄海婵,生物工程学院,11
441084,钟卫鸿,生物工程学院,439495,赵春田,生物工程学院,1
441139,钟英杰,机械工程学院,430439,王勤勇,机械工程学院,1
441139,钟英杰,机械工程学院,425403,任建莉,机械工程学院,27
441139,钟英杰,机械工程学院,433716,徐璋,机械工程学院,25
441139,钟英杰,机械工程学院,413000,黄立维,环境学院,1
441139,钟英杰,机械工程学院,416047,李华,之江附属工厂,22
441139,钟英杰,机械工程学院,407491,邓凯,机械工程学院,28
441139,钟英杰,机械工程学院,424516,平传娟,机械工程学院,4
441139,钟英杰,机械工程学院,412695,胡艳军,机械工程学院,10
441139,钟英杰,机械工程学院,435364,杨臧健,机械工程学院,10
441139,钟英杰,机械工程学院,410357,高增梁,机械工程学院,2
441139,钟英杰,机械工程学院,443199,李伟,机械工程学院,2
441177,仲国民,信息工程学院,433724,徐志江,信息工程学院,1
441177,仲国民,信息工程学院,422484,孟利民,信息工程学院,1
441177,仲国民,信息工程学院,429997,王磊,校级直属研究机构,1
441177,仲国民,信息工程学院,411645,何国勇,校机关,2
441177,仲国民,信息工程学院,406773,褚衍清,信息工程学院,2
441181,周必彧,校机关,441622,周晓,信息工程学院,1
441181,周必彧,校机关,408908,方路平,国际学院,1
441181,周必彧,校机关,407134,单伟光,化学工程学院,1
441181,周必彧,校机关,420509,楼群英,国际学院,1
441181,周必彧,校机关,431991,翁杰,经贸管理学院,7
441181,周必彧,校机关,406748,褚建军,成人教育学院,1
441188,周炳,化学工程学院,439632,赵美蓉,环境学院,3
441188,周炳,化学工程学院,437445,张安平,环境学院,1
441188,周炳,化学工程学院,422270,毛诗焙,材料科学与工程学院,4
441202,周春,人文科学分院,415227,靳云丽,经贸管理分院,1
441207,周春晖,化学工程学院,437238,俞卫华,理学系,44
441207,周春晖,化学工程学院,423224,倪哲明,化学工程学院,12
441207,周春晖,化学工程学院,428531,童东绅,化学工程学院,49
441207,周春晖,化学工程学院,417078,李小年,校机关,47
441207,周春晖,化学工程学院,426301,慎炼,化学工程学院,2
441207,周春晖,化学工程学院,419137,刘华彦,化学工程学院,7
441207,周春晖,化学工程学院,420603,卢晗锋,化学工程学院,1
441207,周春晖,化学工程学院,431369,王旭,材料科学与工程学院,3
441207,周春晖,化学工程学院,418579,林春绵,环境学院,1
441207,周春晖,化学工程学院,442388,祝一锋,化学工程学院,4
441207,周春晖,化学工程学院,419219,刘化章,化学工程学院,4
441207,周春晖,化学工程学院,424886,钱欣,材料科学与工程学院,1
441207,周春晖,化学工程学院,430001,王力耕,化学工程学院,2
441207,周春晖,化学工程学院,418829,林世军,建筑分院,5
441207,周春晖,化学工程学院,415103,金杨福,材料科学与工程学院,1
441207,周春晖,化学工程学院,420572,卢春山,化学工程学院,1
441207,周春晖,化学工程学院,408793,范永仙,化学工程学院,10
441207,周春晖,化学工程学院,437693,张波,化学工程学院,2
441207,周春晖,化学工程学院,436209,应国清,药学院,2
441207,周春晖,化学工程学院,436147,易喻,药学院,2
441207,周春晖,化学工程学院,412012,何雪华,校机关,2
441240,周春蕾,商学院,421524,骆建艳,商学院,4
441250,周根贵,经贸管理学院,442149,朱艺华,计算机科学与技术学院、软件学院,21
441250,周根贵,经贸管理学院,435919,叶枫,经贸管理学院,8
441250,周根贵,经贸管理学院,432027,翁潇彬,经贸管理学院,6
441250,周根贵,经贸管理学院,401428,鲍务英,商学院,1
441250,周根贵,经贸管理学院,402009,曹柬,经贸管理学院,37
441250,周根贵,经贸管理学院,421307,罗和治,经贸管理学院,1
441250,周根贵,经贸管理学院,425062,秦辉,经贸管理学院,1
441250,周根贵,经贸管理学院,414385,蒋建华,商学院,1
441250,周根贵,经贸管理学院,422829,孟志青,经贸管理学院,16
441250,周根贵,经贸管理学院,414539,蒋敏,经贸管理学院,8
441250,周根贵,经贸管理学院,417793,李瑛,化学工程学院,3
441250,周根贵,经贸管理学院,470353,徐超,经贸管理学院,5
441250,周根贵,经贸管理学院,401621,蔡建湖,经贸管理学院,21
441250,周根贵,经贸管理学院,424594,綦方中,经贸管理学院,5
441250,周根贵,经贸管理学院,418743,林华珍,经贸管理学院,2
441250,周根贵,经贸管理学院,411414,韩毅,经贸管理学院,5
441250,周根贵,经贸管理学院,430039,王丽萍,计算机科学与技术学院、软件学院,1
441340,周国斌,机械工程学院,438394,张聚,信息工程分院,2
441340,周国斌,机械工程学院,435132,杨庆华,机械工程学院,4
441340,周国斌,机械工程学院,423700,潘柏松,机械工程学院,1
441340,周国斌,机械工程学院,419040,刘红,机械工程学院,1
441340,周国斌,机械工程学院,414178,姜献峰,机械工程学院,1
441340,周国斌,机械工程学院,416352,李俊源,机械工程学院,1
441340,周国斌,机械工程学院,413701,贾虹,机械工程学院,3
441340,周国斌,机械工程学院,435402,姚建华,机械工程学院,4
441348,周国君,校机关,407134,单伟光,化学工程学院,3
441348,周国君,校机关,437600,张常洁,教育科学与技术学院,1
441348,周国君,校机关,421330,罗民超,校机关,1
441348,周国君,校机关,417571,李雪贞,之江校区直属单位,1
441348,周国君,校机关,412131,洪晓军,资产经营有限公司,3
441354,周寒青,理学院,420002,刘玉玲,理学院,1
441354,周寒青,理学院,415301,乐孜纯,理学院,2
441354,周寒青,理学院,409518,付明磊,理学院,2
441372,周红艺,环境学院,439482,章渊昶,化学工程学院,7
441372,周红艺,环境学院,424215,潘志彦,环境学院,21
441372,周红艺,环境学院,418579,林春绵,环境学院,25
441372,周红艺,环境学院,443345,陈勇,机械工程学院,4
441372,周红艺,环境学院,413165,黄新文,环境学院,5
441372,周红艺,环境学院,412022,何志桥,环境学院,2
441398,周环,机关直属单位,440573,郑遗凡,机关直属单位,6
441398,周环,机关直属单位,424113,潘再法,化学工程学院,2
441398,周环,机关直属单位,417078,李小年,校机关,1
441422,周佳恒,建筑工程学院,431843,韦甦,建筑工程学院,1
441429,周见行,机械工程学院,425295,裘信国,机械工程学院,3
441429,周见行,机械工程学院,414069,姜伟,校机关,17
441429,周见行,机械工程学院,410172,高红俐,机械工程学院,1
441429,周见行,机械工程学院,411481,郝伟娜,机械工程学院,2
441429,周见行,机械工程学院,402305,柴国钟,机械工程学院,2
441430,周建华,体军部,405855,陈勇,"[商学院,之江学院]",1
441437,周健,创意设计分院,430162,王柳燕,经贸管理学院,1
441437,周健,创意设计分院,412125,洪蔚超,校机关,1
441437,周健,创意设计分院,402194,曹志奎,创意设计分院,2
441444,周杰,外国语学院,440408,郑精武,材料科学与工程学院,5
441444,周杰,外国语学院,437764,张诚,化学工程学院,4
441444,周杰,外国语学院,424975,乔梁,材料科学与工程学院,5
441444,周杰,外国语学院,401822,蔡伟,材料科学与工程学院,1
441444,周杰,外国语学院,416332,李俊,校区机关,2
441444,周杰,外国语学院,419654,刘彦朝,马克思主义学院,1
441444,周杰,外国语学院,404279,陈杰,校机关,1
441444,周杰,外国语学院,426249,沈艺,校机关,1
441444,周杰,外国语学院,412045,何作井,外国语学院,1
441444,周杰,外国语学院,435886,姚裕萍,校机关,1
441444,周杰,外国语学院,415412,李昌祖,校机关,4
441444,周杰,外国语学院,427246,孙江丽,校机关,1
441444,周杰,外国语学院,428802,屠佳,信息工程学院,1
441455,周君来,体育军训部,442063,朱旭红,体育军训部,1
441455,周君来,体育军训部,431632,王玉秀,体育军训部,3
441480,周骏,建筑工程学院,404872,陈前虎,建筑工程学院,3
441480,周骏,建筑工程学院,439854,赵小龙,建筑工程学院,1
441480,周骏,建筑工程学院,422472,孟海宁,建筑分院,1
441490,周雷,体育军训部,408075,董海宇,体育军训部,1
441490,周雷,体育军训部,410816,郭芙茉,体育军训部,1
441520,周礼,校机关,431991,翁杰,经贸管理学院,3
441520,周礼,校机关,431525,王益宝,经贸管理学院,1
441525,周丽霞,经贸管理学院,424848,钱佩忠,校机关,1
441535,周玲,国际学院,420529,卢成原,建筑工程学院,1
441535,周玲,国际学院,409219,冯海,药学院,2
441543,周猛飞,化学工程学院,401830,蔡亦军,化学工程学院,21
441543,周猛飞,化学工程学院,432703,夏陆岳,化学工程学院,12
441543,周猛飞,化学工程学院,427720,孙小方,化学工程学院,8
441554,周密,材料科学与工程学院,419499,刘青,校机关,1
441554,周密,材料科学与工程学院,421200,陆佳炜,计算机科学与技术学院、软件学院,2
441554,周密,材料科学与工程学院,438018,张丰,人文学院,1
441554,周密,材料科学与工程学院,424886,钱欣,材料科学与工程学院,26
441554,周密,材料科学与工程学院,403003,陈枫,材料科学与工程学院,3
441557,周明华,健行学院,404225,陈剑利,理学院,3
441557,周明华,健行学院,429998,王理同,理学院,1
441557,周明华,健行学院,422484,孟利民,信息工程学院,5
441557,周明华,健行学院,433724,徐志江,信息工程学院,1
441557,周明华,健行学院,432108,邬学军,理学院,5
441557,周明华,健行学院,436814,俞立,校机关,1
441557,周明华,健行学院,415605,李春艳,理学系,1
441557,周明华,健行学院,426643,施晓燕,理学系,1
441557,周明华,健行学院,414789,金建国,理学院,3
441557,周明华,健行学院,420704,卢建树,材料科学与工程学院,1
441557,周明华,健行学院,401746,蔡鹏,化学工程学院,1
441579,周守利,信息工程学院,408908,方路平,国际学院,1
441579,周守利,信息工程学院,427804,覃亚丽,信息工程学院,10
441579,周守利,信息工程学院,425359,任宏亮,信息工程学院,8
441579,周守利,信息工程学院,410981,郭淑琴,信息工程学院,3
441579,周守利,信息工程学院,420741,卢瑾,信息工程学院,1
441579,周守利,信息工程学院,402475,常丽萍,信息工程学院,1
441579,周守利,信息工程学院,412940,黄辉,材料科学与工程学院,1
441611,周文委,信息工程学院,439285,张有兵,信息工程学院,6
441611,周文委,信息工程学院,427411,孙明轩,信息工程学院,1
441611,周文委,信息工程学院,431919,翁国庆,信息工程学院,7
441611,周文委,信息工程学院,423096,南余荣,信息工程学院,1
441611,周文委,信息工程学院,403561,陈国定,信息工程学院,1
441611,周文委,信息工程学院,413793,贾立新,信息工程学院,3
441611,周文委,信息工程学院,431595,王涌,计算机科学与技术学院、软件学院,3
441611,周文委,信息工程学院,432208,吴根忠,信息工程学院,1
441611,周文委,信息工程学院,415060,金燕,信息工程学院,1
441611,周文委,信息工程学院,410738,顾伟驷,教育科学与技术学院,2
441614,周向东,化学工程学院,440947,钟明强,材料科学与工程学院,6
441614,周向东,化学工程学院,408817,范铮,海洋学院,1
441622,周晓,信息工程学院,433891,许建凤,信息工程学院,1
441622,周晓,信息工程学院,434487,杨东勇,信息工程学院,3
441622,周晓,信息工程学院,404412,陈晋音,信息工程学院,2
441622,周晓,信息工程学院,402053,曹全君,信息工程学院,1
441622,周晓,信息工程学院,413701,贾虹,机械工程学院,4
441622,周晓,信息工程学院,430982,王卫红,创业学院,2
441622,周晓,信息工程学院,410636,顾东袁,信息工程学院,1
441622,周晓,信息工程学院,404585,陈琍,机械工程学院,3
441622,周晓,信息工程学院,408908,方路平,国际学院,2
441622,周晓,信息工程学院,441181,周必彧,校机关,1
441622,周晓,信息工程学院,440159,郑华均,校机关,1
441622,周晓,信息工程学院,443291,李胜,机械工程学院,1
441622,周晓,信息工程学院,425552,阮健,机械工程学院,1
441622,周晓,信息工程学院,407338,单晓杭,机械工程学院,2
441644,周晓东,经贸管理学院,438543,张榄,校机关,1
441644,周晓东,经贸管理学院,402707,陈呈频,资产经营有限公司,1
441644,周晓东,经贸管理学院,408321,方宜,校机关,1
441644,周晓东,经贸管理学院,435679,姚利民,经贸管理学院,2
441644,周晓东,经贸管理学院,415723,李刚,机械工程学院,1
441644,周晓东,经贸管理学院,428080,谭晶荣,经贸管理学院,1
441647,周晓悦,资产经营有限公司,437550,恽波,资产经营有限公司,2
441647,周晓悦,资产经营有限公司,407382,单玉川,资产经营有限公司,2
441647,周晓悦,资产经营有限公司,405054,陈瑞生,资产经营有限公司,2
441647,周晓悦,资产经营有限公司,436322,应义淼,资产经营有限公司,4
441647,周晓悦,资产经营有限公司,406968,崔钦淑,建筑工程学院,1
441658,周欣竹,建筑工程学院,440221,郑建军,建筑工程学院,74
441658,周欣竹,建筑工程学院,407382,单玉川,资产经营有限公司,1
441658,周欣竹,建筑工程学院,425662,邵林,机关直属单位,2
441658,周欣竹,建筑工程学院,432891,邢鸿燕,机关直属单位,5
441658,周欣竹,建筑工程学院,409486,付传清,建筑工程学院,1
441658,周欣竹,建筑工程学院,432614,夏才安,建筑工程学院,2
441662,周绪霞,海洋学院,438297,张建友,海洋学院,11
441662,周绪霞,海洋学院,407813,丁玉庭,海洋学院,36
441662,周绪霞,海洋学院,421578,吕飞,海洋学院,6
441662,周绪霞,海洋学院,419583,刘书来,校级直属研究机构,6
441662,周绪霞,海洋学院,419377,刘建华,海洋学院,6
441662,周绪霞,海洋学院,439735,赵培城,海洋学院,3
441662,周绪霞,海洋学院,424215,潘志彦,环境学院,1
441718,周一飞,教育科学与技术学院,413188,黄亚平,教育科学与技术学院,2
441718,周一飞,教育科学与技术学院,410738,顾伟驷,教育科学与技术学院,1
441718,周一飞,教育科学与技术学院,415241,孔德彭,教育科学与技术学院,1
441724,周英飒,校机关,427286,孙利伟,机关直属单位,1
441795,周瑛,化学工程学院,438078,张国富,化学工程学院,2
441795,周瑛,化学工程学院,407596,丁成荣,化学工程学院,17
441795,周瑛,化学工程学院,439355,张泽凯,化学工程学院,2
441795,周瑛,化学工程学院,420603,卢晗锋,化学工程学院,14
441795,周瑛,化学工程学院,436721,俞传明,药学院,9
441795,周瑛,化学工程学院,437693,张波,化学工程学院,1
441795,周瑛,化学工程学院,401746,蔡鹏,化学工程学院,3
441795,周瑛,化学工程学院,434595,杨根生,药学院,1
441795,周瑛,化学工程学院,426390,施介华,药学院,1
441795,周瑛,化学工程学院,419219,刘化章,化学工程学院,1
441795,周瑛,化学工程学院,442420,庄桂林,化学工程学院,1
441795,周瑛,化学工程学院,429529,王红宇,环境学院,1
441795,周瑛,化学工程学院,405741,陈效,环境学院,1
441795,周瑛,化学工程学院,431961,翁建全,化学工程学院,1
441795,周瑛,化学工程学院,427861,谭成侠,化学工程学院,1
441796,周勇,校级直属研究机构,425952,沈江南,校级直属研究机构,3
441796,周勇,校级直属研究机构,402242,曾淦宁,海洋学院,1
441796,周勇,校级直属研究机构,436721,俞传明,药学院,2
441796,周勇,校级直属研究机构,418806,林龙,海洋学院,1
441817,周云水,信息工程分院,413183,黄兴城,之江附属工厂,2
441817,周云水,信息工程分院,405904,杜丰,校区机关,1
441817,周云水,信息工程分院,401481,鲍卫兵,信息工程分院,2
441817,周云水,信息工程分院,419483,刘勤贤,信息工程分院,1
441817,周云水,信息工程分院,420210,刘智力,之江附属工厂,1
441822,周震,校级直属研究机构,416505,李林,外国语学院,3
441822,周震,校级直属研究机构,412045,何作井,外国语学院,1
441822,周震,校级直属研究机构,408116,董华青,校机关,3
441822,周震,校级直属研究机构,441924,朱敬东,机关直属单位,1
441822,周震,校级直属研究机构,400977,艾宁,校机关,2
441822,周震,校级直属研究机构,413660,计伟荣,校机关,1
441826,朱成康,健行学院,411890,何兴,校机关,1
441826,朱成康,健行学院,408116,董华青,校机关,2
441826,朱成康,健行学院,407126,单莉丽,理学院,1
441826,朱成康,健行学院,429968,王雷,生物工程学院,1
441826,朱成康,健行学院,438912,张伟锋,校机关,1
441826,朱成康,健行学院,430495,王绍让,校机关,1
441831,朱发明,机械工程学院,443291,李胜,机械工程学院,13
441831,朱发明,机械工程学院,425552,阮健,机械工程学院,11
441831,朱发明,机械工程学院,437262,俞浙青,机械工程学院,7
441831,朱发明,机械工程学院,424267,裴翔,机械工程学院,11
441831,朱发明,机械工程学院,413820,贾文昂,机械工程学院,4
441835,朱方思宇,政治与公共管理学院,436101,叶瑞克,政治与公共管理学院,1
441838,朱根兴,机电工程分院,416892,李婷婷,理学院,1
441838,朱根兴,机电工程分院,435326,杨友东,机电工程分院,2
441838,朱根兴,机电工程分院,419483,刘勤贤,信息工程分院,1
441838,朱根兴,机电工程分院,413154,黄中原,机电工程分院,5
441838,朱根兴,机电工程分院,430495,王绍让,校机关,1
441838,朱根兴,机电工程分院,432566,伍建国,创意设计分院,1
441838,朱根兴,机电工程分院,424876,钱少明,机电工程分院,1
441838,朱根兴,机电工程分院,412414,胡夏夏,机械工程学院,1
441846,朱国清,校区机关,423417,倪智明,校机关,4
441846,朱国清,校区机关,435586,姚科峰,校机关,1
441846,朱国清,校区机关,404455,陈晶晶,成人教育学院,1
441846,朱国清,校区机关,416686,李澎林,校区机关,2
441846,朱国清,校区机关,436524,余红丽,药学院,1
441846,朱国清,校区机关,435579,姚建强,资产经营有限公司,1
441846,朱国清,校区机关,421192,鲁敏,校机关,1
441846,朱国清,校区机关,412395,胡立央,容大集团,1
441860,朱国银,商学院,433045,熊永芳,商学院,2
441860,朱国银,商学院,433558,徐艳,商学院,2
441860,朱国银,商学院,442080,朱艳,商学院,1
441864,朱海燕,理学院,432208,吴根忠,信息工程学院,2
441882,朱杭军,健行书院,435878,姚夏军,法学院,1
441882,朱杭军,健行书院,435871,姚鹏,校机关,1
441882,朱杭军,健行书院,432398,吴婷,人文学院,2
441882,朱杭军,健行书院,407126,单莉丽,理学院,2
441891,朱惠仙,人文学院,409881,盖瑞雪,人文学院,1
441906,朱吉虹,设计艺术学院,418537,廖海进,设计艺术学院,7
441906,朱吉虹,设计艺术学院,405749,陈星海,设计艺术学院,3
441906,朱吉虹,设计艺术学院,436673,余永海,设计艺术学院,2
441913,朱建芳,教育科学与技术学院,418041,李振明,教育科学与技术学院,16
441919,朱皆笑,校机关,427230,孙国君,药学院,1
441919,朱皆笑,校机关,407134,单伟光,化学工程学院,1
441924,朱敬东,机关直属单位,441822,周震,校级直属研究机构,1
441945,朱菊香,化学工程学院,435589,姚克俭,化学工程学院,8
441945,朱菊香,化学工程学院,442327,祝铃钰,化学工程学院,4
441945,朱菊香,化学工程学院,417948,李育敏,化学工程学院,2
441945,朱菊香,化学工程学院,404842,陈平,化学工程学院,2
441945,朱菊香,化学工程学院,439482,章渊昶,化学工程学院,3
441945,朱菊香,化学工程学院,435012,于凤文,化学工程学院,1
441945,朱菊香,化学工程学院,418952,刘保柱,化学工程学院,1
441945,朱菊香,化学工程学院,426080,沈绍传,化学工程学院,1
441954,朱李楠,计算机科学与技术学院、软件学院,416686,李澎林,校区机关,1
441954,朱李楠,计算机科学与技术学院、软件学院,429150,王炳忠,计算机科学与技术学院、软件学院,1
441954,朱李楠,计算机科学与技术学院、软件学院,405926,陈幼君,校机关,1
441954,朱李楠,计算机科学与技术学院、软件学院,433179,徐吉洪,机关直属单位,2
441954,朱李楠,计算机科学与技术学院、软件学院,428307,陶鹏,创业学院,2
441954,朱李楠,计算机科学与技术学院、软件学院,403692,陈皓,校区机关,1
441954,朱李楠,计算机科学与技术学院、软件学院,405047,陈蓉蓉,计算机科学与技术学院、软件学院,1
441956,朱勍,生物工程学院,436299,应向贤,生物工程学院,1
441956,朱勍,生物工程学院,440401,郑建永,生物工程学院,1
441956,朱勍,生物工程学院,439474,章银军,生物工程学院,1
441956,朱勍,生物工程学院,429018,汪钊,生物工程学院,2
441969,朱上上,设计艺术学院,438363,张劲松,设计艺术学院,1
442008,朱廷恒,生物工程学院,428920,汪琨,生物工程学院,36
442008,朱廷恒,生物工程学院,425248,邱乐泉,生物工程学院,1
442035,朱卫新,之江后勤分公司,407382,单玉川,资产经营有限公司,1
442035,朱卫新,之江后勤分公司,405054,陈瑞生,资产经营有限公司,1
442035,朱卫新,之江后勤分公司,435357,杨育人,建筑分院,1
442035,朱卫新,之江后勤分公司,416604,李美群,校区机关,1
442035,朱卫新,之江后勤分公司,436322,应义淼,资产经营有限公司,1
442037,朱向军,信息工程分院,422222,毛剑飞,计算机科学与技术学院、软件学院,1
442037,朱向军,信息工程分院,401481,鲍卫兵,信息工程分院,3
442037,朱向军,信息工程分院,429869,王洁,信息工程分院,2
442037,朱向军,信息工程分院,409407,冯志林,信息工程分院,3
442037,朱向军,信息工程分院,405517,陈伟杰,信息工程分院,1
442041,朱晓江,外国语学院,421265,陆遥,校机关,2
442046,朱兴一,药学院,418010,李振华,药学院,5
442046,朱兴一,药学院,427027,苏为科,药学院,25
442046,朱兴一,药学院,430165,王平,药学院,45
442046,朱兴一,药学院,414708,金灿,药学院,1
442063,朱旭红,体育军训部,402793,陈春虎,体育军训部,2
442063,朱旭红,体育军训部,422156,马有保,体育军训部,1
442063,朱旭红,体育军训部,441455,周君来,体育军训部,1
442080,朱艳,商学院,428524,童春良,经贸管理分院,2
442080,朱艳,商学院,429395,王斐波,商学院,1
442080,朱艳,商学院,427255,孙捷,商学院,1
442080,朱艳,商学院,441860,朱国银,商学院,1
442094,朱燕,马克思主义学院,408929,方巍,政治与公共管理学院,1
442149,朱艺华,计算机科学与技术学院、软件学院,693360,王佳斌,null,1
442149,朱艺华,计算机科学与技术学院、软件学院,470485,吴鸣晴,计算机科学与技术学院,1
442149,朱艺华,计算机科学与技术学院、软件学院,470429,卢文伟,信息工程学院,1
442149,朱艺华,计算机科学与技术学院、软件学院,495315,张玉繁,计算机科学与技术学院,1
442149,朱艺华,计算机科学与技术学院、软件学院,470484,白娜娜,计算机科学与技术学院,1
442149,朱艺华,计算机科学与技术学院、软件学院,421307,罗和治,经贸管理学院,4
442149,朱艺华,计算机科学与技术学院、软件学院,435919,叶枫,经贸管理学院,4
442149,朱艺华,计算机科学与技术学院、软件学院,430582,王万良,计算机科学与技术学院、软件学院,1
442149,朱艺华,计算机科学与技术学院、软件学院,441250,周根贵,经贸管理学院,21
442149,朱艺华,计算机科学与技术学院、软件学院,432027,翁潇彬,经贸管理学院,3
442149,朱艺华,计算机科学与技术学院、软件学院,401428,鲍务英,商学院,1
442149,朱艺华,计算机科学与技术学院、软件学院,422829,孟志青,经贸管理学院,6
442149,朱艺华,计算机科学与技术学院、软件学院,414539,蒋敏,经贸管理学院,3
442149,朱艺华,计算机科学与技术学院、软件学院,436814,俞立,校机关,1
442149,朱艺华,计算机科学与技术学院、软件学院,428467,田贤忠,计算机科学与技术学院、软件学院,10
442149,朱艺华,计算机科学与技术学院、软件学院,416680,李楠,教育科学与技术学院,1
442149,朱艺华,计算机科学与技术学院、软件学院,417682,李燕君,计算机科学与技术学院、软件学院,22
442149,朱艺华,计算机科学与技术学院、软件学院,404700,陈敏智,计算机科学与技术学院、软件学院,2
442149,朱艺华,计算机科学与技术学院、软件学院,433055,胥琳,经贸管理学院,1
442149,朱艺华,计算机科学与技术学院、软件学院,406458,程珍,计算机科学与技术学院、软件学院,1
442235,朱怿,建筑工程学院,439854,赵小龙,建筑工程学院,1
442235,朱怿,建筑工程学院,407047,戴晓玲,建筑工程学院,1
442250,朱意灏,设计艺术学院,409661,傅晓云,设计艺术学院,3
442250,朱意灏,设计艺术学院,432117,吾宵,设计艺术学院,3
442250,朱意灏,设计艺术学院,420584,卢纯福,校级直属研究机构,1
442263,朱英红,化学工程学院,430085,王连邦,校机关,2
442263,朱英红,化学工程学院,422293,毛信表,化学工程学院,9
442263,朱英红,化学工程学院,428609,童少平,化学工程学院,2
442263,朱英红,化学工程学院,416518,李美超,机关直属单位,1
442263,朱英红,化学工程学院,406778,褚有群,化学工程学院,8
442263,朱英红,化学工程学院,439035,赵峰鸣,化学工程学院,15
442263,朱英红,化学工程学院,440159,郑华均,校机关,2
442263,朱英红,化学工程学院,433585,徐颖华,化学工程学院,14
442263,朱英红,化学工程学院,426567,施梅勤,化学工程学院,2
442263,朱英红,化学工程学院,402392,陈赵扬,化学工程学院,4
442263,朱英红,化学工程学院,416731,李姗姗,化学工程学院,8
442297,诸葛晴怡,图书馆,425796,佘静涛,图书馆,4
442297,诸葛晴怡,图书馆,406390,程彦霞,图书馆,1
442297,诸葛晴怡,图书馆,420970,卢振波,图书馆,1
442297,诸葛晴怡,图书馆,414671,蒋一平,图书馆,1
442300,诸森儿,成人教育学院,425825,申屠高雄,校机关,1
442300,诸森儿,成人教育学院,414069,姜伟,校机关,1
442300,诸森儿,成人教育学院,431589,王永兴,资产经营有限公司,1
442300,诸森儿,成人教育学院,421131,鲁建厦,机械工程学院,2
442300,诸森儿,成人教育学院,421077,鲁聪达,机械工程学院,1
442300,诸森儿,成人教育学院,402886,陈德生,教育科学与技术学院,1
442300,诸森儿,成人教育学院,422823,孟玉琴,成人教育学院,1
442302,竺炯林,机械工程学院,421131,鲁建厦,机械工程学院,1
442302,竺炯林,机械工程学院,425946,沈建伟,校机关,2
442302,竺炯林,机械工程学院,419030,刘刚,校机关,1
442302,竺炯林,机械工程学院,403687,陈海英,校区机关,1
442302,竺炯林,机械工程学院,463286,张林,成人教育学院,2
442302,竺炯林,机械工程学院,409102,方珠芳,机械工程学院,3
442327,祝铃钰,化学工程学院,441945,朱菊香,化学工程学院,4
442327,祝铃钰,化学工程学院,417948,李育敏,化学工程学院,1
442327,祝铃钰,化学工程学院,435589,姚克俭,化学工程学院,21
442327,祝铃钰,化学工程学院,417065,李肖华,化学工程学院,1
442327,祝铃钰,化学工程学院,413368,计建炳,化学工程学院,2
442327,祝铃钰,化学工程学院,404842,陈平,化学工程学院,6
442327,祝铃钰,化学工程学院,438892,张颂红,化学工程学院,3
442327,祝铃钰,化学工程学院,439482,章渊昶,化学工程学院,5
442327,祝铃钰,化学工程学院,418952,刘保柱,化学工程学院,3
442327,祝铃钰,化学工程学院,426080,沈绍传,化学工程学院,1
442327,祝铃钰,化学工程学院,434137,许轶,化学工程学院,5
442327,祝铃钰,化学工程学院,440102,郑国渠,材料科学与工程学院,1
442359,祝锡萍,经贸管理学院,414619,蒋贤品,经贸管理学院,1
442359,祝锡萍,经贸管理学院,410767,关宏超,商学院,1
442359,祝锡萍,经贸管理学院,418838,林素燕,经贸管理学院,1
